LShoulderAngle
File	Frame	X 	Y 	Z 
C:\Motion Data\1244\Processed\1244jb31.c3d	
 - 	176	-22.277987	11.496998	-70.108406
 - 	177	-21.612169	10.244206	-69.357033
 - 	178	-20.182394	9.792070	-70.208748
 - 	179	-19.451378	8.303321	-70.261421
 - 	180	-18.023855	8.185570	-70.674965
 - 	181	-16.658155	6.882964	-70.028076
 - 	182	-15.732571	5.594743	-68.875587
 - 	183	-15.127525	5.153846	-68.036552
 - 	184	-14.844893	4.994930	-66.611969
 - 	185	-15.105481	4.383469	-64.179955
 - 	186	-15.291957	4.381167	-62.650162
 - 	187	-15.614788	3.829122	-60.565125
 - 	188	-16.137844	2.240768	-56.650841
 - 	189	-16.303848	1.316182	-54.120789
 - 	190	-15.906913	0.440798	-52.418365
 - 	191	-15.722853	-0.687659	-50.075401
 - 	192	-15.627289	-2.243042	-46.653812
 - 	193	-14.644358	-3.244339	-45.620472
 - 	194	-13.771350	-3.717674	-46.156467
 - 	195	-13.092463	-4.187501	-46.187012
 - 	196	-12.851432	-5.884414	-43.727852
